Events,EName,Start,Stop,peak,GOES Class,Derived Position,flare_24h,longitude
31,gev_20111021_1253,2011-10-21 12:53:00,13:08:00,13:00:00,M1.3,N05W79(1319),0,0
38,gev_20111022_0918,2011-10-22 09:18:00,13:40:00,11:10:00,M1.3,N27W87(1314),0,0
31,gev_20111020_0310,2011-10-20 03:10:00,03:44:00,03:25:00,M1.6,N18W88(1318),0,0
34,gev_20111021_1253,2011-10-21 12:53:00,13:08:00,13:00:00,M1.3,N05W79(1319),0,0
38,gev_20111020_0310,2011-10-20 03:10:00,03:44:00,03:25:00,M1.6,N18W88(1318),0,0
40,gev_20111020_0310,2011-10-20 03:10:00,03:44:00,03:25:00,M1.6,N18W88(1312),0,0
8,gev_20111002_1719,2011-10-02 17:19:00,17:26:00,17:23:00,M1.3,N10W55(1302),0,0
7,gev_20110930_1855,2011-09-30 18:55:00,19:15:00,19:06:00,M1.0,N09E03(1305),0,0
13,gev_20111001_0856,2011-10-01 08:56:00,10:17:00,09:59:00,M1.2,N09W04(1305),0,0
15,gev_20111002_0037,2011-10-02 00:37:00,00:59:00,00:50:00,M3.9,N10W14(1305),0,0
23,gev_20111002_1719,2011-10-02 17:19:00,17:26:00,17:23:00,M1.3,N10W55(1302),0,0
11,gev_20110930_1855,2011-09-30 18:55:00,19:15:00,19:06:00,M1.0,N09E03(1305),0,0
17,gev_20111001_0856,2011-10-01 08:56:00,10:17:00,09:59:00,M1.2,N09W04(1305),0,0
19,gev_20111002_0037,2011-10-02 00:37:00,00:59:00,00:50:00,M3.9,N10W14(1305),0,0
27,gev_20111002_1719,2011-10-02 17:19:00,17:26:00,17:23:00,M1.3,N10W55(1302),0,0
1,gev_20110928_1324,2011-09-28 13:24:00,13:30:00,13:28:00,M1.2,N11E00(1302),0,0
14,gev_20110930_1855,2011-09-30 18:55:00,19:15:00,19:06:00,M1.0,N09E03(1305),0,0
20,gev_20111001_0856,2011-10-01 08:56:00,10:17:00,09:59:00,M1.2,N09W04(1305),0,0
22,gev_20111002_0037,2011-10-02 00:37:00,00:59:00,00:50:00,M3.9,N10W13(1305),0,0
30,gev_20111002_1719,2011-10-02 17:19:00,17:26:00,17:23:00,M1.3,N10W55(1302),0,0
8,gev_20110928_1324,2011-09-28 13:24:00,13:30:00,13:28:00,M1.2,N11E00(1302),0,0
21,gev_20110930_1855,2011-09-30 18:55:00,19:15:00,19:06:00,M1.0,N09E03(1305),0,0
27,gev_20111001_0856,2011-10-01 08:56:00,10:17:00,09:59:00,M1.2,N09W04(1305),0,0
29,gev_20111002_0037,2011-10-02 00:37:00,00:59:00,00:50:00,M3.9,N10W13(1305),0,0
37,gev_20111002_1719,2011-10-02 17:19:00,17:26:00,17:23:00,M1.3,N10W55(1302),0,0
16,gev_20110928_1324,2011-09-28 13:24:00,13:30:00,13:28:00,M1.2,N11E00(1302),0,0
29,gev_20110930_1855,2011-09-30 18:55:00,19:15:00,19:06:00,M1.0,N09E03(1305),0,0
35,gev_20111001_0856,2011-10-01 08:56:00,10:17:00,09:59:00,M1.2,N09W04(1305),0,0
37,gev_20111002_0037,2011-10-02 00:37:00,00:59:00,00:50:00,M3.9,N10W13(1305),0,0
2,gev_20110926_1437,2011-09-26 14:37:00,14:46:00,14:46:00,M2.6,N12E30(1302),0,0
22,gev_20110928_1324,2011-09-28 13:24:00,13:30:00,13:28:00,M1.2,N11E00(1302),0,0
35,gev_20110930_1855,2011-09-30 18:55:00,19:15:00,19:06:00,M1.0,N09E03(1305),0,0
40,gev_20111001_0856,2011-10-01 08:56:00,10:17:00,09:59:00,M1.2,N09W04(1305),0,0
1,gev_20110925_1651,2011-09-25 16:51:00,17:09:00,16:58:00,M2.2,N12E41(1302),0,0
6,gev_20110926_0506,2011-09-26 05:06:00,05:13:00,05:08:00,M4.0,N13E34(1302),0,0
12,gev_20110926_1437,2011-09-26 14:37:00,14:46:00,14:46:00,M2.6,N12E30(1302),0,0
32,gev_20110928_1324,2011-09-28 13:24:00,13:30:00,13:28:00,M1.2,N11E00(1302),0,0
1,gev_20110925_0846,2011-09-25 08:46:00,08:52:00,08:49:00,M3.1,N13E45(1302),0,0
2,gev_20110925_0925,2011-09-25 09:25:00,09:53:00,09:35:00,M1.5,S28W71(1303),0,0
4,gev_20110925_1526,2011-09-25 15:26:00,15:38:00,15:33:00,M3.7,N13E44(1302),0,0
5,gev_20110925_1651,2011-09-25 16:51:00,17:09:00,16:58:00,M2.2,N12E41(1302),0,0
10,gev_20110926_0506,2011-09-26 05:06:00,05:13:00,05:08:00,M4.0,N13E34(1302),0,0
16,gev_20110926_1437,2011-09-26 14:37:00,14:46:00,14:46:00,M2.6,N12E30(1302),0,0
36,gev_20110928_1324,2011-09-28 13:24:00,13:30:00,13:28:00,M1.2,N11E00(1302),0,0
1,gev_20110924_2029,2011-09-24 20:29:00,20:42:00,20:30:00,M5.8,N13E52(1302),0,0
2,gev_20110924_2123,2011-09-24 21:23:00,21:32:00,21:27:00,M1.2,S28W64(1303),0,0
3,gev_20110924_2345,2011-09-24 23:45:00,00:09:00,23:58:00,M1.0,S28W66(1303),0,0
4,gev_20110925_0227,2011-09-25 02:27:00,02:37:00,02:33:00,M4.4,N22W87(1289),0,0
6,gev_20110925_0431,2011-09-25 04:31:00,05:05:00,04:50:00,M7.4,N13E50(1302),0,0
7,gev_20110925_0846,2011-09-25 08:46:00,08:52:00,08:49:00,M3.1,N13E45(1302),0,0
8,gev_20110925_0925,2011-09-25 09:25:00,09:53:00,09:35:00,M1.5,S28W71(1303),0,0
10,gev_20110925_1526,2011-09-25 15:26:00,15:38:00,15:33:00,M3.7,N13E44(1302),0,0
11,gev_20110925_1651,2011-09-25 16:51:00,17:09:00,16:58:00,M2.2,N12E41(1302),0,0
16,gev_20110926_0506,2011-09-26 05:06:00,05:13:00,05:08:00,M4.0,N13E34(1302),0,0
22,gev_20110926_1437,2011-09-26 14:37:00,14:46:00,14:46:00,M2.6,N12E30(1302),0,0
1,gev_20110923_2154,2011-09-23 21:54:00,22:34:00,22:15:00,M1.6,N12E56(1302),0,0
2,gev_20110923_2348,2011-09-23 23:48:00,00:04:00,23:56:00,M1.9,N11E65(1302),0,0
6,gev_20110924_0921,2011-09-24 09:21:00,09:48:00,09:40:00,X1.9,N13E61(1302),0,0
8,gev_20110924_1233,2011-09-24 12:33:00,14:10:00,13:20:00,M7.1,N10E56(1302),0,0
9,gev_20110924_1636,2011-09-24 16:36:00,17:15:00,16:59:00,M1.7,N23W87(1295),0,0
10,gev_20110924_1719,2011-09-24 17:19:00,17:31:00,17:25:00,M3.1,N13E54(1302),0,0
11,gev_20110924_1759,2011-09-24 17:59:00,18:24:00,18:15:00,M2.8,N13E56(1302),0,0
12,gev_20110924_1909,2011-09-24 19:09:00,19:41:00,19:21:00,M3.0,N12E42(1302),0,0
13,gev_20110924_2029,2011-09-24 20:29:00,20:42:00,20:30:00,M5.8,N13E52(1302),0,0
14,gev_20110924_2123,2011-09-24 21:23:00,21:32:00,21:27:00,M1.2,S28W64(1303),0,0
15,gev_20110924_2345,2011-09-24 23:45:00,00:09:00,23:58:00,M1.0,S28W66(1303),0,0
16,gev_20110925_0227,2011-09-25 02:27:00,02:37:00,02:33:00,M4.4,N22W87(1295),0,0
18,gev_20110925_0431,2011-09-25 04:31:00,05:05:00,04:50:00,M7.4,N13E50(1302),0,0
19,gev_20110925_0846,2011-09-25 08:46:00,08:52:00,08:49:00,M3.1,N13E45(1302),0,0
20,gev_20110925_0925,2011-09-25 09:25:00,09:53:00,09:35:00,M1.5,S28W71(),0,0
22,gev_20110925_1526,2011-09-25 15:26:00,15:38:00,15:33:00,M3.7,N13E44(1302),0,0
23,gev_20110925_1651,2011-09-25 16:51:00,17:09:00,16:58:00,M2.2,N12E41(1302),0,0
28,gev_20110926_0506,2011-09-26 05:06:00,05:13:00,05:08:00,M4.0,N13E34(1302),0,0
34,gev_20110926_1437,2011-09-26 14:37:00,14:46:00,14:46:00,M2.6,N12E30(1302),0,0
2,gev_20110923_0147,2011-09-23 01:47:00,01:59:00,01:59:00,M1.6,N24W64(1295),0,0
11,gev_20110923_2154,2011-09-23 21:54:00,22:34:00,22:15:00,M1.6,N12E56(1302),0,0
15,gev_20110924_0921,2011-09-24 09:21:00,09:48:00,09:40:00,X1.9,N13E61(1302),0,0
17,gev_20110924_1233,2011-09-24 12:33:00,14:10:00,13:17:00,M7.1,N15E59(1302),0,0
18,gev_20110924_1635,2011-09-24 16:35:00,17:15:00,16:59:00,M1.8,N23W87(1289),0,0
19,gev_20110924_1719,2011-09-24 17:19:00,17:31:00,17:25:00,M3.1,N13E54(1302),0,0
20,gev_20110924_1759,2011-09-24 17:59:00,18:24:00,18:15:00,M2.8,N13E56(1302),0,0
21,gev_20110924_1909,2011-09-24 19:09:00,19:41:00,19:21:00,M3.0,N12E42(1302),0,0
22,gev_20110924_2029,2011-09-24 20:29:00,20:42:00,20:36:00,M5.8,N13E52(1302),0,0
23,gev_20110924_2345,2011-09-24 23:45:00,00:30:00,23:57:00,M1.0,S28W66(),0,0
24,gev_20110925_0227,2011-09-25 02:27:00,02:37:00,02:31:00,M4.4,N22W87(1289),0,0
26,gev_20110925_0431,2011-09-25 04:31:00,05:05:00,04:50:00,M7.4,N13E50(1302),0,0
27,gev_20110925_0846,2011-09-25 08:46:00,08:52:00,08:49:00,M3.1,N13E45(1302),0,0
28,gev_20110925_0925,2011-09-25 09:25:00,09:53:00,09:34:00,M1.5,S28W72(),0,0
30,gev_20110925_1526,2011-09-25 15:26:00,15:38:00,15:31:00,M3.7,N11E44(1302),0,0
31,gev_20110925_1651,2011-09-25 16:51:00,17:09:00,16:58:00,M2.2,N12E41(1302),0,0
36,gev_20110926_0503,2011-09-26 05:03:00,05:08:00,05:08:00,M4.0,N12E34(1302),0,0
6,gev_20110922_0953,2011-09-22 09:53:00,10:09:00,10:00:00,M1.1,N24W55(1295),0,0
7,gev_20110922_1029,2011-09-22 10:29:00,11:44:00,11:01:00,X1.4,N09E89(1302),0,0
14,gev_20110923_0147,2011-09-23 01:47:00,01:59:00,01:59:00,M1.6,N24W64(1295),0,0
23,gev_20110923_2154,2011-09-23 21:54:00,22:34:00,22:15:00,M1.6,N12E56(1302),0,0
27,gev_20110924_0921,2011-09-24 09:21:00,09:48:00,09:40:00,X1.9,N13E61(1302),0,0
29,gev_20110924_1233,2011-09-24 12:33:00,14:10:00,13:17:00,M7.1,N15E59(1302),0,0
30,gev_20110924_1635,2011-09-24 16:35:00,17:15:00,16:59:00,M1.8,N23W87(1289),0,0
31,gev_20110924_1719,2011-09-24 17:19:00,17:31:00,17:25:00,M3.1,N13E54(1302),0,0
32,gev_20110924_1759,2011-09-24 17:59:00,18:24:00,18:15:00,M2.8,N13E56(1302),0,0
33,gev_20110924_1909,2011-09-24 19:09:00,19:41:00,19:21:00,M3.0,N12E42(1302),0,0
34,gev_20110924_2029,2011-09-24 20:29:00,20:42:00,20:36:00,M5.8,N13E52(1302),0,0
35,gev_20110924_2345,2011-09-24 23:45:00,00:30:00,23:57:00,M1.0,S28W66(),0,0
36,gev_20110925_0227,2011-09-25 02:27:00,02:37:00,02:31:00,M4.4,N22W87(1289),0,0
38,gev_20110925_0431,2011-09-25 04:31:00,05:05:00,04:50:00,M7.4,N13E50(1302),0,0
39,gev_20110925_0846,2011-09-25 08:46:00,08:52:00,08:49:00,M3.1,N13E45(1302),0,0
40,gev_20110925_0925,2011-09-25 09:25:00,09:53:00,09:34:00,M1.5,S28W72(),0,0
6,gev_20110921_1204,2011-09-21 12:04:00,12:45:00,12:23:00,M1.8,N15E88(1302),0,0
19,gev_20110922_0953,2011-09-22 09:53:00,10:09:00,10:00:00,M1.1,N24W55(1295),0,0
20,gev_20110922_1029,2011-09-22 10:29:00,11:44:00,11:01:00,X1.4,N09E89(1302),0,0
27,gev_20110923_0147,2011-09-23 01:47:00,01:59:00,01:59:00,M1.6,N24W64(1295),0,0
36,gev_20110923_2154,2011-09-23 21:54:00,22:34:00,22:15:00,M1.6,N12E56(1302),0,0
40,gev_20110924_0921,2011-09-24 09:21:00,09:48:00,09:40:00,X1.9,N13E61(1302),0,0
17,gev_20110921_1204,2011-09-21 12:04:00,12:45:00,12:23:00,M1.8,N15E88(1302),0,0
30,gev_20110922_0953,2011-09-22 09:53:00,10:09:00,10:00:00,M1.1,N24W55(1295),0,0
31,gev_20110922_1029,2011-09-22 10:29:00,11:44:00,11:01:00,X1.4,N09E89(1302),0,0
38,gev_20110923_0147,2011-09-23 01:47:00,01:59:00,01:59:00,M1.6,N24W64(1295),0,0
27,gev_20110921_1204,2011-09-21 12:04:00,12:45:00,12:23:00,M1.8,N15E88,0,0
40,gev_20110922_0953,2011-09-22 09:53:00,10:09:00,10:00:00,M1.1,N24W55(1295),0,0
4,gev_20110910_0718,2011-09-10 07:18:00,07:56:00,07:40:00,M1.1,N14W64(1283),0,0
2,gev_20110908_1532,2011-09-08 15:32:00,15:52:00,15:46:00,M6.7,N14W41(1283),0,0
8,gev_20110909_0601,2011-09-09 06:01:00,06:17:00,06:11:00,M2.7,N14W48(1283),0,0
9,gev_20110909_1239,2011-09-09 12:39:00,12:56:00,12:45:00,M1.2,N15W50(1283),0,0
14,gev_20110910_0718,2011-09-10 07:18:00,07:56:00,07:40:00,M1.1,N14W64(1283),0,0
7,gev_20110907_2232,2011-09-07 22:32:00,22:44:00,22:38:00,X1.8,N14W31(1283),0,0
9,gev_20110908_1532,2011-09-08 15:32:00,15:52:00,15:46:00,M6.7,N14W41(1283),0,0
15,gev_20110909_0601,2011-09-09 06:01:00,06:17:00,06:11:00,M2.7,N14W48(1283),0,0
16,gev_20110909_1239,2011-09-09 12:39:00,12:56:00,12:45:00,M1.2,N15W50(1283),0,0
21,gev_20110910_0718,2011-09-10 07:18:00,07:56:00,07:40:00,M1.1,N14W64(1283),0,0
2,gev_20110905_0408,2011-09-05 04:08:00,04:32:00,04:28:00,M1.6,N18W87(1286),0,0
4,gev_20110905_0727,2011-09-05 07:27:00,08:06:00,07:58:00,M1.2,N18W87(1282),0,0
7,gev_20110906_0135,2011-09-06 01:35:00,02:05:00,01:50:00,M5.3,N13W07(1283),0,0
11,gev_20110906_2212,2011-09-06 22:12:00,22:24:00,22:20:00,X2.1,N14W18(1283),0,0
18,gev_20110907_2232,2011-09-07 22:32:00,22:44:00,22:38:00,X1.8,N14W31(1279),0,0
20,gev_20110908_1532,2011-09-08 15:32:00,15:52:00,15:46:00,M6.7,N14W41(1283),0,0
26,gev_20110909_0601,2011-09-09 06:01:00,06:17:00,06:11:00,M2.7,N14W48(1283),0,0
27,gev_20110909_1239,2011-09-09 12:39:00,12:56:00,12:45:00,M1.2,N15W50(1283),0,0
32,gev_20110910_0718,2011-09-10 07:18:00,07:56:00,07:40:00,M1.1,N14W64(),0,0
3,gev_20110904_1121,2011-09-04 11:21:00,11:50:00,11:45:00,M3.2,N18W84(1274),0,0
10,gev_20110905_0408,2011-09-05 04:08:00,04:32:00,04:28:00,M1.6,N18W87(1286),0,0
12,gev_20110905_0727,2011-09-05 07:27:00,08:06:00,07:58:00,M1.2,N18W87(1286),0,0
15,gev_20110906_0135,2011-09-06 01:35:00,02:05:00,01:50:00,M5.3,N13W07(1283),0,0
19,gev_20110906_2212,2011-09-06 22:12:00,22:24:00,22:20:00,X2.1,N14W18(1283),0,0
26,gev_20110907_2232,2011-09-07 22:32:00,22:44:00,22:38:00,X1.8,N14W31(1283),0,0
28,gev_20110908_1532,2011-09-08 15:32:00,15:52:00,15:46:00,M6.7,N14W41(1279),0,0
34,gev_20110909_0601,2011-09-09 06:01:00,06:17:00,06:11:00,M2.7,N14W48(1279),0,0
35,gev_20110909_1239,2011-09-09 12:39:00,12:56:00,12:45:00,M1.2,N15W50(1283),0,0
40,gev_20110910_0718,2011-09-10 07:18:00,07:56:00,07:40:00,M1.1,N14W64(1283),0,0
9,gev_20110904_1121,2011-09-04 11:21:00,11:50:00,11:45:00,M3.2,N18W84(1274),0,0
16,gev_20110905_0408,2011-09-05 04:08:00,04:32:00,04:28:00,M1.6,N18W87(1286),0,0
18,gev_20110905_0727,2011-09-05 07:27:00,08:06:00,07:58:00,M1.2,N18W87(1286),0,0
21,gev_20110906_0135,2011-09-06 01:35:00,02:05:00,01:50:00,M5.3,N13W07(1283),0,0
25,gev_20110906_2212,2011-09-06 22:12:00,22:24:00,22:20:00,X2.1,N14W18(1283),0,0
32,gev_20110907_2232,2011-09-07 22:32:00,22:44:00,22:38:00,X1.8,N14W31(1283),0,0
34,gev_20110908_1532,2011-09-08 15:32:00,15:52:00,15:46:00,M6.7,N14W41(1279),0,0
40,gev_20110909_0601,2011-09-09 06:01:00,06:17:00,06:11:00,M2.7,N14W48(1279),0,0
17,gev_20110904_1121,2011-09-04 11:21:00,11:50:00,11:45:00,M3.2,N18W84(1286),0,0
24,gev_20110905_0408,2011-09-05 04:08:00,04:32:00,04:28:00,M1.6,N18W87(1286),0,0
26,gev_20110905_0727,2011-09-05 07:27:00,08:06:00,07:58:00,M1.2,N18W87(1286),0,0
29,gev_20110906_0135,2011-09-06 01:35:00,02:05:00,01:50:00,M5.3,N13W07(1283),0,0
33,gev_20110906_2212,2011-09-06 22:12:00,22:24:00,22:20:00,X2.1,N14W18(1283),0,0
40,gev_20110907_2232,2011-09-07 22:32:00,22:44:00,22:38:00,X1.8,N14W31(1283),0,0
24,gev_20110904_1121,2011-09-04 11:21:00,11:50:00,11:45:00,M3.2,N18W84(1280),0,0
31,gev_20110905_0408,2011-09-05 04:08:00,04:32:00,04:28:00,M1.6,N18W87(1286),0,0
33,gev_20110905_0727,2011-09-05 07:27:00,08:06:00,07:58:00,M1.2,N18W87(1286),0,0
36,gev_20110906_0135,2011-09-06 01:35:00,02:05:00,01:50:00,M5.3,N13W07(1283),0,0
40,gev_20110906_2212,2011-09-06 22:12:00,22:24:00,22:16:00,X2.1,N13W18(1283),0,0
26,gev_20110904_1121,2011-09-04 11:21:00,11:50:00,11:45:00,M3.2,N18W84(1274),0,0
33,gev_20110905_0408,2011-09-05 04:08:00,04:32:00,04:28:00,M1.6,N18W87(1286),0,0
35,gev_20110905_0727,2011-09-05 07:27:00,08:06:00,07:58:00,M1.2,N18W87(1286),0,0
38,gev_20110906_0135,2011-09-06 01:35:00,02:05:00,01:50:00,M5.3,N13W07(1283),0,0
31,gev_20110904_1121,2011-09-04 11:21:00,11:50:00,11:45:00,M3.2,N18W84(),0,0
38,gev_20110905_0408,2011-09-05 04:08:00,04:32:00,04:28:00,M1.6,N18W87(1286),0,0
40,gev_20110905_0727,2011-09-05 07:27:00,08:06:00,07:58:00,M1.2,N18W87(1286),0,0
1,gev_20110809_0319,2011-08-09 03:19:00,03:54:00,03:45:00,M2.5,N17W69(1263),0,0
3,gev_20110809_0748,2011-08-09 07:48:00,08:08:00,08:05:00,X6.9,N14W69(1263),0,0
8,gev_20110808_1800,2011-08-08 18:00:00,18:18:00,18:10:00,M3.5,N15W62(1263),0,0
13,gev_20110809_0319,2011-08-09 03:19:00,03:54:00,03:45:00,M2.5,N17W69(1263),0,0
15,gev_20110809_0748,2011-08-09 07:48:00,08:08:00,08:05:00,X6.9,N14W69(1263),0,0
14,gev_20110808_1800,2011-08-08 18:00:00,18:18:00,18:10:00,M3.5,N15W62(1263),0,0
19,gev_20110809_0319,2011-08-09 03:19:00,03:54:00,03:45:00,M2.5,N17W69(1263),0,0
21,gev_20110809_0748,2011-08-09 07:48:00,08:08:00,08:05:00,X6.9,N14W69(1263),0,0
16,gev_20110808_1800,2011-08-08 18:00:00,18:18:00,18:10:00,M3.5,N15W62(1263),0,0
21,gev_20110809_0319,2011-08-09 03:19:00,03:54:00,03:45:00,M2.5,N17W69(1263),0,0
23,gev_20110809_0748,2011-08-09 07:48:00,08:08:00,08:05:00,X6.9,N14W69(1263),0,0
17,gev_20110808_1800,2011-08-08 18:00:00,18:18:00,18:10:00,M3.5,N15W62(1263),0,0
22,gev_20110809_0319,2011-08-09 03:19:00,03:54:00,03:45:00,M2.5,N17W69(1263),0,0
24,gev_20110809_0748,2011-08-09 07:48:00,08:08:00,08:05:00,X6.9,N14W69(1263),0,0
28,gev_20110808_1800,2011-08-08 18:00:00,18:18:00,18:10:00,M3.5,N15W62(),0,0
33,gev_20110809_0319,2011-08-09 03:19:00,03:54:00,03:45:00,M2.5,N17W69(1263),0,0
35,gev_20110809_0748,2011-08-09 07:48:00,08:08:00,08:05:00,X6.9,N14W69(1263),0,0
33,gev_20110808_1800,2011-08-08 18:00:00,18:18:00,18:10:00,M3.5,N15W62(1261),0,0
38,gev_20110809_0319,2011-08-09 03:19:00,03:54:00,03:45:00,M2.5,N17W69(),0,0
40,gev_20110809_0748,2011-08-09 07:48:00,08:08:00,08:00:00,X6.9,N17W71(),0,0
5,gev_20110803_0308,2011-08-03 03:08:00,03:51:00,03:37:00,M1.1,N15W28(1261),0,0
6,gev_20110803_0429,2011-08-03 04:29:00,04:35:00,04:32:00,M1.7,N16E10(1263),0,0
10,gev_20110803_1317,2011-08-03 13:17:00,14:10:00,13:48:00,M6.0,N16W30(1261),0,0
15,gev_20110804_0341,2011-08-04 03:41:00,03:57:00,03:45:00,M9.3,N16W38(1261),0,0
4,gev_20110802_0519,2011-08-02 05:19:00,06:48:00,06:19:00,M1.4,N17W12(),0,0
13,gev_20110803_0308,2011-08-03 03:08:00,03:51:00,03:37:00,M1.1,N15W28(1261),0,0
14,gev_20110803_0429,2011-08-03 04:29:00,04:35:00,04:32:00,M1.7,N16E10(1263),0,0
18,gev_20110803_1317,2011-08-03 13:17:00,14:10:00,13:48:00,M6.0,N16W30(1261),0,0
23,gev_20110804_0341,2011-08-04 03:41:00,03:57:00,03:45:00,M9.3,N16W38(1261),0,0
18,gev_20110802_0519,2011-08-02 05:19:00,06:48:00,06:19:00,M1.4,N17W12(1261),0,0
27,gev_20110803_0308,2011-08-03 03:08:00,03:51:00,03:37:00,M1.1,N15W28(1261),0,0
28,gev_20110803_0429,2011-08-03 04:29:00,04:35:00,04:32:00,M1.7,N16E10(1263),0,0
32,gev_20110803_1317,2011-08-03 13:17:00,14:30:00,13:45:00,M6.0,N17W30(1261),0,0
37,gev_20110804_0341,2011-08-04 03:41:00,03:57:00,03:45:00,M9.3,N16W38(1261),0,0
28,gev_20110802_0519,2011-08-02 05:19:00,06:48:00,06:19:00,M1.4,N17W12(1261),0,0
37,gev_20110803_0308,2011-08-03 03:08:00,03:51:00,03:37:00,M1.1,N15W28(1261),0,0
38,gev_20110803_0429,2011-08-03 04:29:00,04:35:00,04:32:00,M1.7,N16E10(1263),0,0
8,gev_20110730_0204,2011-07-30 02:04:00,02:12:00,02:09:00,M9.3,N14E35(),0,0
39,gev_20110802_0519,2011-08-02 05:19:00,06:48:00,06:19:00,M1.4,N17W12(1261),0,0
18,gev_20110730_0204,2011-07-30 02:04:00,02:12:00,02:09:00,M9.3,N14E35(),0,0
31,gev_20110730_0204,2011-07-30 02:04:00,02:12:00,02:09:00,M9.3,N14E35(),0,0
40,gev_20110730_0204,2011-07-30 02:04:00,02:12:00,02:09:00,M9.3,N14E35(),0,0
7,gev_20110727_1548,2011-07-27 15:48:00,16:07:00,16:00:00,M1.1,N19E38(),0,0
26,gev_20110727_1548,2011-07-27 15:48:00,16:07:00,16:00:00,M1.1,N19E38(),0,0
4,gev_20110614_2136,2011-06-14 21:36:00,22:10:00,21:47:00,M1.3,N14E78(),0,0
11,gev_20110614_2136,2011-06-14 21:36:00,22:10:00,21:47:00,M1.3,N14E78(),0,0
15,gev_20110614_2136,2011-06-14 21:36:00,22:10:00,21:47:00,M1.3,N14E78(),0,0
25,gev_20110614_2136,2011-06-14 21:36:00,22:10:00,21:47:00,M1.3,N14E78(),0,0
31,gev_20110614_2136,2011-06-14 21:36:00,22:10:00,21:47:00,M1.3,N14E78(),0,0
35,gev_20110614_2136,2011-06-14 21:36:00,22:10:00,21:47:00,M1.3,N14E78(),0,0
1,gev_20110607_0616,2011-06-07 06:16:00,06:41:00,06:30:00,M2.5,S22W53(1226),0,0
11,gev_20110607_0616,2011-06-07 06:16:00,06:41:00,06:30:00,M2.5,S22W53(),0,0
12,gev_20110607_0616,2011-06-07 06:16:00,06:41:00,06:30:00,M2.5,S22W53(),0,0
14,gev_20110607_0616,2011-06-07 06:16:00,06:41:00,06:30:00,M2.5,S22W53(),0,0
19,gev_20110607_0616,2011-06-07 06:16:00,06:41:00,06:30:00,M2.5,S22W53(),0,0
24,gev_20110607_0616,2011-06-07 06:16:00,06:41:00,06:30:00,M2.5,S22W53(),0,0
30,gev_20110607_0616,2011-06-07 06:16:00,06:41:00,06:30:00,M2.5,S22W53(1226),0,0
17,gev_20110529_1008,2011-05-29 10:08:00,11:08:00,10:33:00,M1.4,S20E64(1226),0,0
18,gev_20110529_1008,2011-05-29 10:08:00,11:08:00,10:33:00,M1.4,S20E64(1226),0,0
27,gev_20110529_1008,2011-05-29 10:08:00,11:08:00,10:33:00,M1.4,S20E64(1226),0,0
30,gev_20110529_1008,2011-05-29 10:08:00,11:08:00,10:33:00,M1.4,S20E64(1226),0,0
35,gev_20110529_1008,2011-05-29 10:08:00,11:08:00,10:33:00,M1.4,S20E64(1226),0,0
40,gev_20110529_1008,2011-05-29 10:08:00,10:33:00,10:30:00,M1.4,S20E64(1226),0,0
7,gev_20110422_1547,2011-04-22 15:47:00,15:53:00,15:53:00,M1.2,S18E36(1195),0,0
3,gev_20110422_0435,2011-04-22 04:35:00,04:57:00,04:45:00,M1.8,S17E42(1200),0,0
12,gev_20110422_1547,2011-04-22 15:47:00,15:53:00,15:53:00,M1.2,S18E36(),0,0
6,gev_20110422_0435,2011-04-22 04:35:00,04:57:00,04:45:00,M1.8,S17E42(1195),0,0
15,gev_20110422_1547,2011-04-22 15:47:00,15:53:00,15:53:00,M1.2,S18E36(1195),0,0
8,gev_20110422_0435,2011-04-22 04:35:00,04:57:00,04:45:00,M1.8,S17E42(1195),0,0
17,gev_20110422_1547,2011-04-22 15:47:00,15:53:00,15:53:00,M1.2,S18E36(1195),0,0
11,gev_20110422_0435,2011-04-22 04:35:00,04:57:00,04:45:00,M1.8,S17E42(1195),0,0
20,gev_20110422_1547,2011-04-22 15:47:00,15:53:00,15:53:00,M1.2,S18E36(1195),0,0
17,gev_20110422_0435,2011-04-22 04:35:00,04:57:00,04:45:00,M1.8,S17E42(1195),0,0
26,gev_20110422_1547,2011-04-22 15:47:00,15:53:00,15:53:00,M1.2,S18E36(1195),0,0
37,gev_20110422_0435,2011-04-22 04:35:00,04:57:00,04:45:00,M1.8,S17E42(1195),0,0
9,gev_20110415_1702,2011-04-15 17:02:00,17:12:00,17:12:00,M1.3,N13W24(1190),0,0
17,gev_20110415_1702,2011-04-15 17:02:00,17:12:00,17:12:00,M1.3,N13W24(1190),0,0
22,gev_20110415_1702,2011-04-15 17:02:00,17:12:00,17:12:00,M1.3,N13W24(1190),0,0
27,gev_20110415_1702,2011-04-15 17:02:00,17:12:00,17:12:00,M1.3,N13W24(1190),0,0
6,gev_20110325_2308,2011-03-25 23:08:00,23:30:00,23:22:00,M1.0,S12E26(1176),0,0
4,gev_20110324_1201,2011-03-24 12:01:00,12:11:00,12:07:00,M1.0,S15E43(1176),0,0
18,gev_20110325_2308,2011-03-25 23:08:00,23:30:00,23:22:00,M1.0,S12E26(1176),0,0
1,gev_20110323_0203,2011-03-23 02:03:00,02:24:00,02:17:00,M1.4,S18E70(1176),0,0
7,gev_20110324_1201,2011-03-24 12:01:00,12:11:00,12:07:00,M1.0,S15E43(1176),0,0
21,gev_20110325_2308,2011-03-25 23:08:00,23:30:00,23:22:00,M1.0,S12E26(1176),0,0
